cpu number:4
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 95	cpu0:	100	3242648	cpu1:	 80	3200023	cpu2:	100	3242527	cpu3:	100	3242769	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 88	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 88	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 88	3200023	
cpu:	 95	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 81	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	 90	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	 92	cpu0:	100	3205714	cpu1:	100	3205714	cpu2:	 80	3200023	cpu3:	100	3205835	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 88	3200023	
cpu:	100	cpu0:	 90	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	 97	cpu0:	 90	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 88	3200023	
cpu:	 89	cpu0:	100	3200023	cpu1:	 66	3206199	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	 90	cpu0:	 90	3200023	cpu1:	 77	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	 97	cpu0:	 90	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	 90	3200023	
cpu:	100	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 97	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	100	3200023	cpu3:	100	3200023	
cpu:	 92	cpu0:	100	3200023	cpu1:	100	3200023	cpu2:	 72	3200023	cpu3:	100	3200023	
